,ruta,num_continuous_species,min_year,max_year,num_survey_years,Latitude,Longitude
4557,84033904,7,1997,2023,26,43.5602019,-112.8721588
4558,8403408,7,1997,2023,26,68.4265923,-149.3473217
4559,840618,7,1997,2023,26,33.6562037,-114.2169649
4560,840618,7,1997,2023,26,41.962831,-73.924448
4581,8401459,6,1997,2023,26,35.6076917,-117.800197
4582,8405545,6,1997,2023,26,39.9432554,-119.3834746
4613,840854,5,1997,2023,26,40.4591417,-114.0286489
4637,84085109,4,1997,2023,26,39.6107407,-113.4837109
4648,840351,3,1997,2023,26,61.0587623,-145.9169019
4649,840351,3,1997,2023,26,41.6518167,-87.4486549
4661,8403412,2,1997,2023,26,56.2075277,-133.0775149
4662,8403412,2,1997,2023,26,41.6502254,-89.0175725
4670,8403440,1,1997,2023,26,62.9117822,-155.6186013
4671,8403440,1,1997,2023,26,39.5753678,-89.5158088
25,84063224,64,1997,2023,25,35.9991587,-77.8356539
37,8404651,61,1997,2023,25,39.6733819,-79.1632229
47,84014189,60,1997,2023,25,37.2521703,-121.6774341
93,8403911,55,1997,2022,25,36.8211687,-84.8339909
110,8404635,54,1998,2023,25,39.276509,-75.7640082
111,8409110,54,1997,2023,25,45.3718767,-92.6673889
127,84046112,53,1997,2023,25,39.2945828,-77.3066703
128,8409156,53,1997,2023,25,43.5381577,-89.2274789
141,8403537,52,1997,2023,25,38.9190517,-86.1929939
151,8403449,51,1997,2023,25,38.3851828,-90.2587326
152,840468,51,1997,2023,25,39.5780009,-77.5489971
153,8409144,51,1997,2023,25,44.4254667,-88.9513789
178,8408234,50,1997,2022,25,36.0487507,-84.3482669
207,12411608,49,1997,2023,25,49.25746,-119.5261
208,12445113,49,1997,2023,25,50.66556,-96.5319
209,8403480,49,1997,2023,25,37.2026548,-89.274296
210,840614,49,1997,2022,25,34.643638,-112.43804
211,840614,49,1997,2022,25,40.624322,-73.501859
255,8402751,48,1997,2023,25,33.5919601,-86.2041575
256,8402751,48,1997,2023,25,32.88997,-82.3672037
310,84021105,47,1997,2023,25,39.3705837,-75.6392639
311,84059116,47,1997,2023,25,40.8833603,-75.0589721
357,8403821,46,1997,2023,25,59.4192119,-139.0259182
358,8403821,46,1997,2023,25,38.5515107,-98.0351929
359,8403910,46,1997,2022,25,36.6171577,-84.9933879
360,840528,46,1997,2023,25,37.2598585,-90.3074923
361,84061136,46,1997,2023,25,42.4021987,-75.6038909
362,8408241,46,1996,2023,25,36.0465477,-82.9128272
418,8403521,45,1997,2023,25,39.3319867,-87.3743359
419,840398,45,1998,2023,25,36.8194377,-85.7169959
420,8405028,45,1997,2023,25,46.7456606,-95.4769368
421,8407264,45,1997,2022,25,40.5712157,-78.1386279
422,84091301,45,1998,2023,25,46.6330277,-91.9549099
482,12445220,44,1995,2023,25,50.84552,-100.90475
483,8403459,44,1997,2023,25,37.2325914,-89.2352685
484,840604,44,1997,2023,25,36.0797837,-105.7975849
485,84061123,44,1997,2023,25,42.5913477,-74.9252479
486,84069127,44,1998,2023,25,42.5330796,-122.7954061
487,8407271,44,1997,2023,25,40.6956947,-77.8942099
488,8408018,44,1997,2022,25,34.6616003,-83.2805093
489,8409131,44,1997,2023,25,44.6509917,-92.4279399
550,1244541,43,1997,2023,25,51.09698,-96.96796
551,84021109,43,1997,2022,25,38.7324037,-75.4638509
552,840224,43,1998,2023,25,32.1312407,-86.2754989
553,8403411,43,1997,2023,25,57.9218687,-135.0455629
554,8403411,43,1997,2023,25,41.3356226,-89.7085965
555,84046126,43,1997,2023,25,38.5019497,-76.5743599
556,84052109,43,1997,2023,25,37.6701567,-90.6467484
557,8405267,43,1997,2023,25,39.3970207,-94.5010299
558,8405270,43,1997,2023,25,40.1002567,-94.1422189
559,8408714,43,1997,2023,25,44.3174883,-72.6267127
637,840355,42,1997,2022,25,61.6605217,-145.1834259
638,840355,42,1997,2022,25,41.0254887,-86.2808379
639,8403826,42,1997,2022,25,39.0805438,-95.5671042
640,8403921,42,1997,2023,25,37.390468,-84.6612332
641,8404939,42,1997,2023,25,41.7653686,-85.7505398
642,8405219,42,1997,2023,25,38.9160367,-91.6100939
643,8408213,42,1997,2023,25,36.1745577,-86.9969029
644,8408826,42,1997,2023,25,37.9811797,-77.8218239
645,8408851,42,1998,2023,25,37.0463681,-79.076783
646,8409019,42,1997,2023,25,38.5848407,-81.7998809
647,84091315,42,1998,2023,25,43.0674397,-91.0779429
648,8409135,42,1997,2023,25,44.9295287,-91.1258789
649,8409157,42,1998,2023,25,43.9129677,-89.1280059
650,840919,42,1997,2023,25,45.0280407,-92.7478269
735,8402111,41,1997,2023,25,33.6296357,-85.7466579
736,8403461,41,1997,2023,25,37.3198861,-88.9437782
737,8403512,41,1997,2023,25,40.7078507,-86.8139639
738,8403814,41,1997,2022,25,38.9715017,-95.9097289
739,8404717,41,1997,2023,25,42.6138086,-72.2798896
740,8405252,41,1997,2023,25,36.9623781,-90.5490559
741,8405819,41,1997,2023,25,44.6075764,-71.3190129
844,84014190,40,1997,2022,25,37.9834939,-120.6452578
845,8403513,40,1997,2022,25,40.5842651,-86.1842198
846,84082139,40,1997,2023,25,35.7304657,-83.8099149
847,8408821,40,1997,2023,25,37.8976577,-78.6894059
936,12445205,39,1998,2023,25,49.51136,-98.16004
937,84014160,39,1997,2023,25,39.5664857,-123.3982919
938,8403944,39,1997,2022,25,38.2051493,-83.9295763
939,8405261,39,1997,2023,25,38.3512407,-91.8060379
940,8406134,39,1997,2023,25,42.4378997,-75.0998799
941,8407212,39,1997,2023,25,41.3997727,-79.2031479
1038,12445105,38,1997,2023,25,49.5463,-98.9148
1039,84042104,38,1997,2023,25,29.7559597,-90.5588309
1040,840461,38,1997,2023,25,39.5041468,-79.1557785
1041,84069252,38,1997,2023,25,42.8675627,-121.8315359
1042,840720,38,1997,2023,25,35.6330837,-92.7182699
1043,840725,38,1997,2023,25,36.4436877,-90.9236529
1044,840725,38,1997,2023,25,41.8051937,-79.9582379
1045,84083315,38,1997,2023,25,29.0939087,-98.6416779
1158,8408118,37,1997,2023,25,45.8489747,-97.3322679
1159,8408944,37,1997,2023,25,46.9554377,-120.5699539
1160,84091308,37,1998,2023,25,45.6577778,-88.8205556
1292,8401746,36,1998,2023,25,38.5920517,-106.9174979
1293,840387,36,1997,2023,25,37.2322087,-97.2582029
1294,84051119,36,1997,2022,25,30.6193407,-89.5109799
1295,8405221,36,1997,2023,25,38.5860411,-92.434843
1296,8405253,36,1997,2023,25,36.7289917,-90.9894119
1297,840586,36,1997,2023,25,43.1980043,-71.2880123
1298,84063121,36,1997,2023,25,35.5865273,-82.4803436
1299,8408372,36,1998,2023,25,33.6818377,-96.7585531
1300,84085153,36,1997,2023,25,41.7238327,-111.3388129
1301,84091303,36,1998,2023,25,46.0476047,-89.2588499
1417,12411413,35,1998,2023,25,49.19418,-124.09906
1418,8403450,35,1997,2023,25,38.5256201,-89.8193422
1419,840386,35,1997,2023,25,37.3190352,-97.349158
1420,840464,35,1997,2023,25,39.5429312,-78.6014791
1421,84047112,35,1998,2023,25,42.4447746,-71.8486346
1422,84047900,35,1997,2022,25,42.4730445,-72.1014521
1423,8408840,35,1997,2023,25,36.6309512,-79.2532438
1424,84089906,35,1997,2023,25,47.4050627,-117.5205149
1425,84091320,35,1998,2023,25,42.5113107,-89.1104419
1542,84014179,34,1997,2023,25,40.0279597,-122.6387259
1543,8405910,34,1997,2023,25,40.5089177,-74.9307429
1544,8406314,34,1998,2023,25,35.9898149,-79.4688523
1545,8408110,34,1997,2022,25,44.2320836,-96.9486732
1546,8409127,34,1997,2023,25,45.3745537,-88.6286329
1691,8401747,33,1998,2023,25,38.5112521,-106.5542061
1692,84025916,33,1998,2023,25,26.9950167,-81.9587398
1693,8403510,33,1997,2022,25,40.6790779,-87.3633993
1694,840363,33,1997,2023,25,40.8887105,-93.1717427
1695,8405055,33,1997,2023,25,43.6884582,-93.0194666
1696,84063902,33,1995,2019,25,35.0457687,-77.0695279
1697,84080101,33,1997,2023,25,32.9525947,-80.2609479
1698,840813,33,1997,2022,25,43.9499467,-97.4702229
1699,8409046,33,1997,2023,25,39.0940821,-79.935752
1700,8409130,33,1997,2023,25,45.3659387,-86.9307629
1701,8409148,33,1997,2023,25,44.0520617,-87.7016689
1830,8403470,32,1997,2023,25,40.0572405,-91.1273048
1831,8405818,32,1997,2023,25,44.1798777,-71.7063079
1832,8406164,32,1997,2022,25,43.0697617,-78.8506549
1833,8407291,32,1997,2023,25,39.7803177,-78.9557489
1834,84075,32,1997,2023,25,33.3755757,-93.4706879
1835,84083333,32,1997,2023,25,31.6172317,-93.9263149
1836,8408927,32,1997,2023,25,48.9733887,-122.1426999
1837,840913,32,1997,2023,25,46.0670957,-91.8218079
1838,84091322,32,1998,2023,25,44.3429157,-88.0496139
1983,1244105,31,1997,2022,25,49.0201,-114.04528
1984,124759,31,1997,2023,25,46.22164,-63.52906
1985,12479112,31,1997,2023,25,50.00361,-103.57591
1986,8401711,31,1997,2022,25,39.2209796,-105.2791994
1987,8402205,31,1997,2022,25,33.6853138,-88.1671198
1988,8403454,31,1997,2023,25,38.248185,-88.233672
1989,8405822,31,1997,2023,25,44.9972951,-71.3746691
1990,8406076,31,1997,2023,25,32.9200137,-107.6265249
1991,84083901,31,1998,2023,25,26.2449087,-97.3490589
1992,84085206,31,1997,2023,25,40.2440617,-111.1566919
1993,840895,31,1997,2022,25,48.3550687,-120.2118449
1994,8409166,31,1997,2023,25,42.6391427,-89.9655699
2128,124452,30,1997,2023,25,55.5528,-116.78184
2129,124452,30,1997,2023,25,49.72673,-96.72108
2130,124755,30,1997,2023,25,46.31964,-62.36825
2131,8401732,30,1997,2023,25,40.1380256,-107.9697719
2132,84027,30,1997,2023,25,34.8680404,-86.2030371
2133,8403436,30,1997,2023,25,60.8732615,-161.6032109
2134,8403436,30,1997,2023,25,39.9897988,-90.3451209
2135,8405216,30,1997,2023,25,37.1404034,-94.1191991
2136,840541,30,1997,2023,25,40.5520447,-95.7947529
2137,8406919,30,1997,2023,25,43.9074737,-122.5593339
2138,8408957,30,1997,2023,25,47.1349527,-118.1635439
2282,84017372,29,1998,2023,25,37.4432477,-108.4743579
2283,8402562,29,1997,2023,25,29.9468226,-84.340943
2284,84034900,29,1995,2023,25,39.9548261,-89.7510457
2285,8403511,29,1997,2022,25,40.4076491,-87.0361216
2286,8405431,29,1997,2023,25,42.6521647,-100.5366606
2287,8406121,29,1997,2023,25,33.0385437,-111.3789069
2288,8406121,29,1997,2023,25,42.3989107,-74.1783949
2289,84063225,29,1997,2023,25,36.0899346,-78.9520912
2290,8409126,29,1997,2023,25,45.4638297,-88.7750249
2291,840927,29,1997,2023,25,44.4252167,-104.4206459
2425,8402525,28,1997,2023,25,28.7481187,-80.8712309
2426,8403312,28,1997,2023,25,44.4572034,-115.0979702
2427,84042906,28,1997,2023,25,30.4157544,-91.1801812
2428,8405254,28,1997,2023,25,36.6429207,-92.9744729
2429,8405374,28,1997,2023,25,47.6601727,-114.1345589
2430,84069229,28,1997,2023,25,42.3450345,-120.7495196
2431,84069904,28,1997,2023,25,45.7909747,-122.8698811
2432,84082901,28,1997,2023,25,35.3452907,-84.3965529
2433,84083323,28,1997,2023,25,30.2009897,-96.6532289
2434,84089908,28,1997,2023,25,48.4552107,-117.5551299
2435,84091167,28,1997,2023,25,43.0002617,-89.6668479
2436,8409143,28,1997,2023,25,44.2134397,-89.0520699
2567,12445103,27,1997,2023,25,49.97542,-97.5052
2568,12476121,27,1997,2023,25,46.88938,-71.07196
2569,840221,27,1997,2023,25,32.2782397,-87.8359539
2570,840271,27,1997,2023,25,34.7961251,-87.3837235
2571,840271,27,1997,2023,25,30.8733817,-81.5755079
2572,8403284,27,1997,2023,25,64.7706568,-157.0287273
2573,8403443,27,1997,2023,25,39.5535471,-89.4517437
2574,8403465,27,1997,2023,25,42.1401616,-89.7648861
2575,8403614,27,1997,2023,25,41.7176327,-94.0861889
2576,84042128,27,1997,2023,25,32.5540378,-93.482775
2577,840479,27,1997,2023,25,42.5199697,-71.5305739
2578,840671,27,1997,2023,25,33.8177037,-111.6398389
2579,840671,27,1997,2023,25,34.5662622,-94.7071599
2580,84069211,27,1997,2023,25,44.6282948,-121.0586193
2581,84082902,27,1997,2023,25,35.3429377,-84.2305069
2582,8409253,27,1997,2022,25,43.5337167,-109.6336139
2725,8402218,26,1997,2023,25,30.803493,-87.6374375
2726,84033222,26,1997,2023,25,43.8248162,-111.2006106
2727,8403633,26,1997,2023,25,43.0405217,-95.5844739
2728,8408315,26,1997,2023,25,28.9215455,-97.9666688
2729,84085904,26,1997,2022,25,41.8244667,-111.2935569
2876,1244114,25,1997,2023,25,51.5785059,-113.896231
2877,1244229,25,1997,2022,25,53.3377,-113.85339
2878,124428,25,1997,2023,25,53.33769,-112.78208
2879,8402520,25,1997,2023,25,28.3266818,-82.3022052
2880,8403447,25,1997,2023,25,39.6153298,-88.3865649
2881,840366,25,1997,2023,25,41.9751747,-90.2964159
2882,84063906,25,1997,2023,25,35.7720827,-83.1013189
2883,84072182,25,1997,2023,25,40.2282327,-75.6611919
2884,84072194,25,1997,2023,25,39.7442404,-77.4911579
2885,84081706,25,1997,2022,25,43.8122287,-103.7667248
2886,8408354,25,1997,2023,25,31.2869724,-99.5652708
3019,12411126,24,1997,2023,25,50.02638,-125.24111
3020,84017303,24,1997,2022,25,40.6746076,-106.9331855
3021,8403410,24,1997,2022,25,63.5963002,-158.0780083
3022,8403410,24,1997,2022,25,41.3504896,-89.7704347
3023,8404922,24,1997,2023,25,41.8738037,-86.5500939
3024,8405414,24,1997,2023,25,41.1630727,-97.3498079
3025,84080901,24,1998,2023,25,32.6041275,-80.1555591
3026,8408515,24,1997,2023,25,38.2041397,-112.6462479
3027,840917,24,1997,2023,25,46.3414537,-90.1542219
3152,124113,23,1997,2023,25,49.29379,-114.73244
3153,124410,23,1997,2023,25,50.48053,-114.42456
3154,124463,23,1997,2023,25,56.27611,-117.82119
3155,84017222,23,1997,2023,25,37.7801857,-108.0888449
3156,84017367,23,1998,2023,25,38.0540197,-106.8645557
3157,8401740,23,1997,2023,25,39.5442667,-106.2206124
3158,840321,23,1997,2023,25,58.4423687,-134.7660128
3159,8403478,23,1997,2023,25,38.320123,-89.7037028
3160,84063909,23,1997,2022,25,35.8568197,-81.7896509
3161,840899,23,1997,2022,25,47.3475467,-124.2942279
3162,8409226,23,1997,2023,25,41.2001097,-106.6531979
3314,84017218,22,1997,2023,25,38.3674037,-105.2290729
3315,84033214,22,1997,2023,25,44.2330004,-113.3704824
3316,840603,22,1997,2023,25,36.5200127,-106.3360529
3317,84083326,22,1997,2023,25,30.3038597,-99.7103499
3318,84083336,22,1997,2023,25,31.8611947,-96.2228399
3319,8408814,22,1996,2021,25,37.0178877,-81.9476239
3446,8406935,21,1997,2023,25,45.2809207,-117.2062679
3588,84017202,20,1997,2022,25,40.2101727,-107.0331404
3589,8403421,20,1997,2022,25,63.583047,-157.8441809
3590,8403421,20,1997,2022,25,40.0810774,-90.0013197
3591,84035115,20,1998,2023,25,40.2178547,-86.0560979
3592,8405037,20,1997,2022,25,47.34027,-93.63994
3593,8405315,20,1997,2023,25,47.1824757,-113.9489899
3594,8406059,20,1997,2023,25,35.7466305,-106.779464
3595,84085907,20,1997,2023,25,41.6398477,-111.3184129
3709,1244214,19,1997,2023,25,51.4154,-113.7321
3710,84014138,19,1997,2023,25,35.3183817,-120.5084609
3711,84017211,19,1997,2023,25,39.6666667,-105.85
3712,8403632,19,1997,2023,25,43.2388517,-94.0095139
3713,84069230,19,1997,2023,25,42.6188696,-119.6736929
3714,8408374,19,1997,2022,25,33.0581596,-97.460791
3715,8408949,19,1997,2022,25,48.2516757,-120.1583639
3829,8401710,18,1997,2023,25,39.2438073,-106.7610657
3830,8402518,18,1998,2023,25,29.8899427,-81.3438119
3831,8403407,18,1997,2023,25,64.0145247,-159.809447
3832,8403428,18,1997,2023,25,64.9122387,-147.942277
3833,8403428,18,1997,2023,25,40.4972564,-89.4243639
3834,8405375,18,1997,2023,25,46.9078696,-114.8109307
3835,84055114,18,1997,2023,25,39.4020097,-118.7255249
3931,8403424,17,1997,2023,25,64.61589,-165.3015102
3932,8403424,17,1997,2023,25,40.8602881,-90.5087794
3933,8406065,17,1998,2023,25,34.5074572,-106.1909023
3934,8406921,17,1997,2023,25,43.1649665,-120.6637819
3935,84069254,17,1997,2023,25,42.5779778,-119.5878481
3936,84085108,17,1997,2023,25,40.3698817,-109.3309479
4028,1245712,16,1987,2023,25,48.64839,-53.87089
4029,840311,16,1997,2023,25,63.0531897,-146.0607299
4030,8403433,16,1996,2023,25,62.9209173,-160.6919837
4031,8403433,16,1996,2023,25,40.2509834,-87.9675978
4032,840693,16,1997,2023,25,45.0787281,-121.9218136
4033,84083368,16,1997,2023,25,34.6030047,-100.7371219
4118,8406070,15,1997,2023,25,33.5104187,-107.2197419
4119,84069207,15,1996,2023,25,45.9459607,-117.4514159
4120,8406922,15,1997,2023,25,43.3390029,-119.696796
4121,8408130,15,1997,2022,25,44.2125557,-101.3067249
4122,84085323,15,1998,2023,25,37.9027647,-109.5097889
4123,84092150,15,1997,2023,25,44.5140157,-104.2504959
4212,84025175,14,1997,2022,25,27.8610752,-80.4489977
4213,84085119,14,1997,2023,25,37.8962567,-113.6579899
4214,84085155,14,1997,2023,25,40.0122597,-112.4592049
4215,8408519,14,1997,2023,25,37.7942977,-113.4586179
4216,8409290,14,1998,2023,25,42.828263,-104.41854
4284,84060126,13,1997,2023,25,32.5335077,-107.4876559
4285,840698,13,1997,2023,25,45.72192,-116.7795945
4286,84085123,13,1997,2023,25,37.6748957,-109.4037019
4287,84085321,13,1998,2023,25,37.7695327,-111.6654509
4354,84060112,12,1997,2023,25,35.4023345,-103.5092263
4355,840608,12,1997,2023,25,35.7840111,-107.2646486
4406,84017901,11,1997,2023,25,40.8120627,-104.7912219
4407,84085104,11,1997,2023,25,40.0358487,-113.9835809
4436,1249379,10,1997,2023,25,66.44367,-136.71019
4437,8403403,10,1997,2023,25,66.4417734,-150.6324337
4438,8403418,10,1997,2022,25,65.0076556,-150.6131749
4439,8403418,10,1997,2022,25,41.4686591,-87.964599
4440,84089164,10,1997,2022,25,46.8232937,-118.6507939
4528,8401749,8,1997,2023,25,38.6945177,-104.0715939
4561,84085120,7,1997,2023,25,37.0000397,-112.8619309
4562,84085318,7,1998,2023,25,38.1882837,-109.4157869
4614,1244315,5,1997,2023,25,51.32922,-114.25969
4615,1244315,5,1997,2023,25,64.54431,-110.20606
4616,1244512,5,1996,2023,25,49.10149,-110.56255
4617,1244512,5,1996,2023,25,50.41315,-95.68431
4638,8406051,4,1997,2023,25,36.6069631,-108.9214683
4650,8406130,3,1997,2023,25,31.9571917,-112.7999879
4651,8406130,3,1997,2023,25,42.3472227,-75.9366669
94,8409026,55,1997,2023,24,38.8296121,-80.7951792
154,84035314,51,1999,2023,24,38.7671667,-86.5484989
155,8404719,51,1997,2021,24,42.3761743,-72.8474923
212,8403829,49,1997,2022,24,39.7690906,-96.0269519
213,8407248,49,1997,2023,24,40.0771657,-80.3260179
214,840903,49,1997,2023,24,37.6627657,-80.3143619
257,840255,48,1997,2023,24,31.6676037,-85.6508719
258,840255,48,1997,2023,24,30.3372497,-85.2869789
259,8403452,48,1997,2022,24,38.6699717,-89.6602444
260,8405257,48,1997,2023,24,37.6791707,-90.0763459
261,840901,48,1997,2023,24,37.7296134,-80.8195996
312,840173,47,1997,2023,24,40.1531859,-106.874918
313,8402201,47,1997,2023,24,34.2884067,-88.0675579
363,84035315,46,1999,2023,24,38.9509067,-85.1623379
364,84049900,46,1997,2023,24,43.7144577,-85.4057859
365,8409014,46,1999,2023,24,38.793062,-81.4097591
423,84035313,45,1999,2023,24,39.125475,-87.0543672
424,8404653,45,1997,2023,24,39.7216828,-78.9262269
425,8407231,45,1997,2023,24,41.7460317,-76.0235889
490,8407243,44,1997,2023,24,41.9413666,-75.6172024
491,8409041,44,1997,2022,24,39.652653,-80.7730165
560,124451,43,1997,2023,24,55.25797,-115.38534
561,124451,43,1997,2023,24,49.87065,-95.97518
562,12445111,43,1997,2023,24,49.28134,-101.30176
563,840342,43,1997,2023,24,64.8922107,-147.541411
564,840342,43,1997,2023,24,42.1593177,-89.3321502
565,8403463,43,1997,2023,24,37.0730417,-88.5193033
566,8405813,43,1997,2021,24,43.0263963,-72.3814817
567,84072101,43,1997,2023,24,41.0707632,-80.0351733
651,840210,42,1997,2023,24,33.1913463,-85.9258408
652,8405228,42,1997,2023,24,39.4294496,-92.5567869
653,8407262,42,1997,2023,24,40.4467888,-78.339499
654,84074,42,1997,2023,24,33.5907857,-92.6974039
655,8409111,42,1997,2023,24,45.9602047,-92.4981849
656,8409142,42,1997,2022,24,44.7766037,-89.2453309
657,8409145,42,1997,2023,24,44.8797447,-88.1726309
742,124769,41,1997,2023,24,45.24805,-72.86899
743,84050900,41,1997,2023,24,45.5088447,-93.7211369
744,840524,41,1997,2023,24,36.857026,-92.5003493
745,84058102,41,1999,2023,24,42.9513695,-71.0680056
746,84072107,41,1999,2023,24,41.9931298,-79.1534323
747,84072193,41,1997,2023,24,39.9812621,-77.2339653
748,8408119,41,1999,2023,24,45.7331549,-97.7103493
749,8408710,41,1997,2023,24,43.6132776,-73.0950522
750,8408848,41,1996,2023,24,36.7293227,-76.0167249
751,84089111,41,1997,2023,24,47.7443857,-121.9848029
942,8404640,39,1997,2021,24,38.7863193,-76.075195
943,8405220,39,1997,2023,24,38.2794376,-92.900614
944,840585,39,1997,2023,24,43.1841551,-71.686612
945,84063207,39,1997,2023,24,34.8475995,-79.8554411
946,8409136,39,1997,2023,24,44.8143967,-90.3574219
1046,12476190,38,1997,2022,24,45.32095,-70.90047
1047,8402514,38,1997,2023,24,29.1916199,-82.394802
1048,840265,38,1997,2023,24,32.4341515,-85.8711729
1049,8405082,38,1997,2023,24,48.7754769,-96.3165607
1050,8408953,38,1999,2023,24,47.9693587,-123.4988999
1051,8409113,38,1997,2023,24,45.5385417,-91.8894659
1052,84091312,38,1998,2023,24,44.0829597,-89.5982599
1161,12411270,37,1997,2023,24,55.00224,-127.31883
1162,124420,37,1997,2023,24,52.17208,-112.33861
1163,84014417,37,1997,2023,24,39.506243,-120.096211
1164,840253,37,1997,2023,24,31.7097587,-87.7767179
1165,840253,37,1997,2023,24,30.5193157,-86.4809129
1166,84033111,37,1997,2023,24,44.4138961,-116.0315611
1167,84033204,37,1997,2023,24,46.4470219,-116.8391482
1168,8403479,37,1997,2023,24,38.0393916,-88.2081104
1169,84046125,37,1997,2023,24,38.4092014,-76.5507449
1170,840501,37,1998,2023,24,43.8139858,-91.6904455
1171,8405029,37,1997,2023,24,46.9200866,-96.6109471
1172,84069136,37,1997,2023,24,44.3417036,-120.5617158
1173,840879,37,1997,2022,24,43.4057997,-73.0190299
1174,840912,37,1997,2023,24,46.5232187,-91.4282439
1175,84091319,37,1998,2023,24,42.9378547,-90.2112029
1302,8402721,36,1997,2023,24,31.2906127,-84.4058069
1303,8403456,36,1997,2023,24,38.70688,-88.1676148
